run_id,experiment_id,status,artifact_uri,start_time,end_time,metrics.Expected optimal CIB loss,metrics.CIB loss,metrics.HY,metrics.diff_loss,metrics.converged,metrics.VI of T and T_,metrics.HcYdoT,metrics.Expected optimal HcYdoT,metrics.HT,metrics.Expected optimal HT,metrics.diff_q,metrics.penalty,metrics.Expected optimal HTcondX,metrics.HTcondX,metrics.Final CIB loss,params.max iter,params.lr,params.Expected optimal q,params.r_y,params.end_lr_factor,params.Learned q,params.temperature,params.eps,params.gamma,params.cooling rate,params.beta,tags.mlflow.source.name,tags.optimizer,tags.mlflow.source.type,tags.mlflow.runName,tags.mlflow.user,tags.mlflow.source.git.commit,tags.loss
5541dbfb00d14bbd88688bd322653784,865499003854706284,FINISHED,mlflow-artifacts:/865499003854706284/5541dbfb00d14bbd88688bd322653784/artifacts,2024-09-15 19:08:58.943000+00:00,2024-09-15 19:09:18.188000+00:00,-0.01804351806640625,0.007905840873718262,1.3697903156280518,-1.1920928955078125e-07,1.0,0.8661085185965613,1.37769615650177,1.3517467975616455,1.213698387145996,1.5612781047821045,1.6858739115832577e-07,0.0,-0.0,0.12387988716363907,0.007905840873718262,1000,10.0,"tensor([[[1., 0.],
         [0., 0.]],

        [[0., 1.],
         [1., 0.]],

        [[0., 0.],
         [0., 1.]]])",0.1,1.0,"tensor([[[1.0000, 0.0000],
         [0.0000, 1.0000]],

        [[0.0000, 0.4400],
         [1.0000, 0.0000]],

        [[0.0000, 0.5600],
         [0.0000, 0.0000]]], grad_fn=<RoundBackward1>)",100.0,1e-05,1.0,0.99,inf,tests/optimize_cib.py,SAGD,LOCAL,gamma=1.0--ry=0.1,fsimoes,0cb12d00faaca90a0f8fb9f686953cb3a0255a90,wCIB
7fc51cc785504fb589e0b7ed69fddbac,865499003854706284,FINISHED,mlflow-artifacts:/865499003854706284/7fc51cc785504fb589e0b7ed69fddbac/artifacts,2024-09-15 19:08:32.479000+00:00,2024-09-15 19:08:55.707000+00:00,-0.01804351806640625,0.007905960083007812,1.3697903156280518,0.019365429878234863,1.0,0.37825768006829286,1.3776962757110596,1.3517467975616455,0.9544340372085571,1.5612781047821045,1.304984450340271,0.0,-0.0,-0.0,0.007905960083007812,1000,10.0,"tensor([[[1., 0.],
         [0., 0.]],

        [[0., 1.],
         [1., 0.]],

        [[0., 0.],
         [0., 1.]]])",0.1,1.0,"tensor([[[0.8200, 0.0000],
         [0.0000, 0.0000]],

        [[0.0000, 0.0000],
         [0.0000, 1.0000]],

        [[0.1800, 1.0000],
         [1.0000, 0.0000]]])",100.0,1e-05,1.0,0.99,inf,tests/optimize_cib.py,SAGD,LOCAL,gamma=1.0--ry=0.1,fsimoes,0cb12d00faaca90a0f8fb9f686953cb3a0255a90,wCIB
d49bd348d1994e8fbc15a0368e90f3c6,865499003854706284,FINISHED,mlflow-artifacts:/865499003854706284/d49bd348d1994e8fbc15a0368e90f3c6/artifacts,2024-09-15 19:08:06.714000+00:00,2024-09-15 19:08:29.408000+00:00,-0.01804351806640625,-0.0180436372756958,1.3697903156280518,-1.1920928955078125e-07,1.0,3.281659033405049e-08,1.351746678352356,1.3517467975616455,1.5612781047821045,1.5612781047821045,5.960464477539063e-08,0.0,-0.0,2.149783107086023e-08,-0.0180436372756958,1000,10.0,"tensor([[[1., 0.],
         [0., 0.]],

        [[0., 1.],
         [1., 0.]],

        [[0., 0.],
         [0., 1.]]])",0.1,1.0,"tensor([[[0., 1.],
         [1., 0.]],

        [[1., 0.],
         [0., 0.]],

        [[0., 0.],
         [0., 1.]]], grad_fn=<RoundBackward1>)",100.0,1e-05,1.0,0.99,inf,tests/optimize_cib.py,SAGD,LOCAL,gamma=1.0--ry=0.1,fsimoes,0cb12d00faaca90a0f8fb9f686953cb3a0255a90,wCIB
ccf5ff56ddfe43cbbe22855831260b83,865499003854706284,FINISHED,mlflow-artifacts:/865499003854706284/ccf5ff56ddfe43cbbe22855831260b83/artifacts,2024-09-15 19:07:35.024000+00:00,2024-09-15 19:08:03.753000+00:00,-0.01804351806640625,0.007905960083007812,1.3697903156280518,0.0,1.0,0.9512049907374172,1.3776962757110596,1.3517467975616455,1.2987949848175049,1.5612781047821045,0.0,0.0,-0.0,-0.0,0.007905960083007812,1000,10.0,"tensor([[[1., 0.],
         [0., 0.]],

        [[0., 1.],
         [1., 0.]],

        [[0., 0.],
         [0., 1.]]])",0.1,1.0,"tensor([[[0., 1.],
         [0., 0.]],

        [[0., 0.],
         [1., 0.]],

        [[1., 0.],
         [0., 1.]]], grad_fn=<RoundBackward1>)",100.0,1e-05,1.0,0.99,inf,tests/optimize_cib.py,SAGD,LOCAL,gamma=1.0--ry=0.1,fsimoes,0cb12d00faaca90a0f8fb9f686953cb3a0255a90,wCIB
607464f18f77485aa2f67e65f7fedbdc,865499003854706284,FINISHED,mlflow-artifacts:/865499003854706284/607464f18f77485aa2f67e65f7fedbdc/artifacts,2024-09-15 19:07:30.912000+00:00,2024-09-15 19:07:32.151000+00:00,-0.01804351806640625,0.007905960083007812,1.3697903156280518,-0.041857242584228516,1.0,0.606844172176273,1.3776962757110596,1.3517467975616455,0.9544340372085571,1.5612781047821045,1.8019684553146362,0.0,-0.0,-0.0,0.007905960083007812,1000,10.0,"tensor([[[1., 0.],
         [0., 0.]],

        [[0., 1.],
         [1., 0.]],

        [[0., 0.],
         [0., 1.]]])",0.1,1.0,"tensor([[[0., 0.],
         [0., 0.]],

        [[1., 0.],
         [0., 1.]],

        [[0., 1.],
         [1., 0.]]])",100.0,1e-05,1.0,0.99,inf,tests/optimize_cib.py,SAGD,LOCAL,gamma=1.0--ry=0.1,fsimoes,0cb12d00faaca90a0f8fb9f686953cb3a0255a90,wCIB
d2c04c0b460f4d7297bf483cbda29d67,865499003854706284,FINISHED,mlflow-artifacts:/865499003854706284/d2c04c0b460f4d7297bf483cbda29d67/artifacts,2024-09-15 19:07:12.915000+00:00,2024-09-15 19:07:27.556000+00:00,-0.01804351806640625,0.007905960083007812,1.3697903156280518,-0.05348920822143555,1.0,0.8443609771244898,1.3776962757110596,1.3517467975616455,1.4056390523910522,1.5612781047821045,1.5069942474365234,0.0,-0.0,-0.0,0.007905960083007812,1000,10.0,"tensor([[[1., 0.],
         [0., 0.]],

        [[0., 1.],
         [1., 0.]],

        [[0., 0.],
         [0., 1.]]])",0.1,1.0,"tensor([[[0., 1.],
         [0., 0.]],

        [[0., 0.],
         [0., 1.]],

        [[1., 0.],
         [1., 0.]]])",100.0,1e-05,1.0,0.99,inf,tests/optimize_cib.py,SAGD,LOCAL,gamma=1.0--ry=0.1,fsimoes,0cb12d00faaca90a0f8fb9f686953cb3a0255a90,wCIB
6a0dcb04488f401098337383ee9745f0,865499003854706284,FINISHED,mlflow-artifacts:/865499003854706284/6a0dcb04488f401098337383ee9745f0/artifacts,2024-09-15 19:06:50.499000+00:00,2024-09-15 19:07:09.700000+00:00,-0.01804351806640625,0.007905960083007812,1.3697903156280518,0.0,1.0,0.9512049907374172,1.3776962757110596,1.3517467975616455,1.2987949848175049,1.5612781047821045,0.0,0.0,-0.0,-0.0,0.007905960083007812,1000,10.0,"tensor([[[1., 0.],
         [0., 0.]],

        [[0., 1.],
         [1., 0.]],

        [[0., 0.],
         [0., 1.]]])",0.1,1.0,"tensor([[[0., 1.],
         [0., 0.]],

        [[1., 0.],
         [0., 1.]],

        [[0., 0.],
         [1., 0.]]], grad_fn=<RoundBackward1>)",100.0,1e-05,1.0,0.99,inf,tests/optimize_cib.py,SAGD,LOCAL,gamma=1.0--ry=0.1,fsimoes,0cb12d00faaca90a0f8fb9f686953cb3a0255a90,wCIB
47e6923aa0a345b7a2418ad8db713c36,865499003854706284,FINISHED,mlflow-artifacts:/865499003854706284/47e6923aa0a345b7a2418ad8db713c36/artifacts,2024-09-15 19:06:22.364000+00:00,2024-09-15 19:06:47.680000+00:00,-0.01804351806640625,-0.01804375648498535,1.3697903156280518,-1.1920928955078125e-07,1.0,3.281659033405049e-08,1.3517465591430664,1.3517467975616455,1.5612781047821045,1.5612781047821045,5.960464477539063e-08,0.0,-0.0,2.149783107086023e-08,-0.01804375648498535,1000,10.0,"tensor([[[1., 0.],
         [0., 0.]],

        [[0., 1.],
         [1., 0.]],

        [[0., 0.],
         [0., 1.]]])",0.1,1.0,"tensor([[[0., 0.],
         [0., 1.]],

        [[0., 1.],
         [1., 0.]],

        [[1., 0.],
         [0., 0.]]], grad_fn=<RoundBackward1>)",100.0,1e-05,1.0,0.99,inf,tests/optimize_cib.py,SAGD,LOCAL,gamma=1.0--ry=0.1,fsimoes,0cb12d00faaca90a0f8fb9f686953cb3a0255a90,wCIB
d919a1ecedb44878b2b4fe100ba63217,865499003854706284,FINISHED,mlflow-artifacts:/865499003854706284/d919a1ecedb44878b2b4fe100ba63217/artifacts,2024-09-15 19:06:05.996000+00:00,2024-09-15 19:06:19.649000+00:00,-0.01804351806640625,0.007905960083007812,1.3697903156280518,0.0,1.0,0.9512049907374172,1.3776962757110596,1.3517467975616455,1.2987949848175049,1.5612781047821045,0.0,0.0,-0.0,-0.0,0.007905960083007812,1000,10.0,"tensor([[[1., 0.],
         [0., 0.]],

        [[0., 1.],
         [1., 0.]],

        [[0., 0.],
         [0., 1.]]])",0.1,1.0,"tensor([[[0., 1.],
         [0., 0.]],

        [[0., 0.],
         [1., 0.]],

        [[1., 0.],
         [0., 1.]]], grad_fn=<RoundBackward1>)",100.0,1e-05,1.0,0.99,inf,tests/optimize_cib.py,SAGD,LOCAL,gamma=1.0--ry=0.1,fsimoes,0cb12d00faaca90a0f8fb9f686953cb3a0255a90,wCIB
05872ff35b3c4bf2bef1496766a9875e,865499003854706284,FINISHED,mlflow-artifacts:/865499003854706284/05872ff35b3c4bf2bef1496766a9875e/artifacts,2024-09-15 19:05:50.882000+00:00,2024-09-15 19:06:03.237000+00:00,-0.01804351806640625,0.08339333534240723,1.3697903156280518,0.045504093170166016,1.0,1.2390042133990224,1.453183650970459,1.3517467975616455,-0.0,1.5612781047821045,2.4157302379608154,0.0,-0.0,-0.0,0.08339333534240723,1000,10.0,"tensor([[[1., 0.],
         [0., 0.]],

        [[0., 1.],
         [1., 0.]],

        [[0., 0.],
         [0., 1.]]])",0.1,1.0,"tensor([[[0.0000, 1.0000],
         [0.0000, 0.0000]],

        [[1.0000, 0.0000],
         [0.0000, 0.0900]],

        [[0.0000, 0.0000],
         [1.0000, 0.9100]]])",100.0,1e-05,1.0,0.99,inf,tests/optimize_cib.py,SAGD,LOCAL,gamma=1.0--ry=0.1,fsimoes,0cb12d00faaca90a0f8fb9f686953cb3a0255a90,wCIB
32ae6b9f955b47feafbf554ab00e9fe1,865499003854706284,FINISHED,mlflow-artifacts:/865499003854706284/32ae6b9f955b47feafbf554ab00e9fe1/artifacts,2024-09-15 19:05:37.391000+00:00,2024-09-15 19:05:48.107000+00:00,-0.01804351806640625,-0.0180436372756958,1.3697903156280518,-0.07594966888427734,1.0,3.93540564580519e-08,1.351746678352356,1.3517467975616455,1.5612781047821045,1.5612781047821045,2.0,0.0,-0.0,-0.0,-0.0180436372756958,1000,10.0,"tensor([[[1., 0.],
         [0., 0.]],

        [[0., 1.],
         [1., 0.]],

        [[0., 0.],
         [0., 1.]]])",0.1,1.0,"tensor([[[0., 1.],
         [1., 0.]],

        [[0., 0.],
         [0., 1.]],

        [[1., 0.],
         [0., 0.]]])",100.0,1e-05,1.0,0.99,inf,tests/optimize_cib.py,SAGD,LOCAL,gamma=1.0--ry=0.1,fsimoes,0cb12d00faaca90a0f8fb9f686953cb3a0255a90,wCIB
daf1f83a885f4a678139fd1aa720fdf7,865499003854706284,FINISHED,mlflow-artifacts:/865499003854706284/daf1f83a885f4a678139fd1aa720fdf7/artifacts,2024-09-15 19:05:09.608000+00:00,2024-09-15 19:05:34.617000+00:00,-0.01804351806640625,0.012478232383728027,1.3697903156280518,-0.04144930839538574,1.0,0.6068440529669834,1.3822685480117798,1.3517467975616455,0.9544340372085571,1.5612781047821045,1.8873080015182495,0.0,-0.0,-0.0,0.012478232383728027,1000,10.0,"tensor([[[1., 0.],
         [0., 0.]],

        [[0., 1.],
         [1., 0.]],

        [[0., 0.],
         [0., 1.]]])",0.1,1.0,"tensor([[[0., 0.],
         [0., 0.]],

        [[1., 1.],
         [1., 0.]],

        [[0., 0.],
         [0., 1.]]])",100.0,1e-05,1.0,0.99,inf,tests/optimize_cib.py,SAGD,LOCAL,gamma=1.0--ry=0.1,fsimoes,0cb12d00faaca90a0f8fb9f686953cb3a0255a90,wCIB
e6f1126d44bd490d9c4e96dfda69f33d,865499003854706284,FINISHED,mlflow-artifacts:/865499003854706284/e6f1126d44bd490d9c4e96dfda69f33d/artifacts,2024-09-15 19:04:47.066000+00:00,2024-09-15 19:05:06.875000+00:00,-0.01804351806640625,0.03195655345916748,1.3697903156280518,0.0017594099044799805,1.0,0.7232991771415698,1.4017468690872192,1.3517467975616455,1.5,1.5612781047821045,0.0970289558172226,0.0,-0.0,-0.0,0.03195655345916748,1000,10.0,"tensor([[[1., 0.],
         [0., 0.]],

        [[0., 1.],
         [1., 0.]],

        [[0., 0.],
         [0., 1.]]])",0.1,1.0,"tensor([[[0.0000, 0.0700],
         [1.0000, 0.0000]],

        [[0.0000, 0.9300],
         [0.0000, 1.0000]],

        [[1.0000, 0.0000],
         [0.0000, 0.0000]]])",100.0,1e-05,1.0,0.99,inf,tests/optimize_cib.py,SAGD,LOCAL,gamma=1.0--ry=0.1,fsimoes,0cb12d00faaca90a0f8fb9f686953cb3a0255a90,wCIB
71747376c456444cab27872b8d21fb62,865499003854706284,FINISHED,mlflow-artifacts:/865499003854706284/71747376c456444cab27872b8d21fb62/artifacts,2024-09-15 19:04:24.305000+00:00,2024-09-15 19:04:43.898000+00:00,-0.01804351806640625,0.012478232383728027,1.3697903156280518,0.0,1.0,0.9705354193359068,1.3822685480117798,1.3517467975616455,1.3181251287460327,1.5612781047821045,1.6858739115832577e-07,0.0,-0.0,0.36369118094444275,0.012478232383728027,1000,10.0,"tensor([[[1., 0.],
         [0., 0.]],

        [[0., 1.],
         [1., 0.]],

        [[0., 0.],
         [0., 1.]]])",0.1,1.0,"tensor([[[1.0000, 1.0000],
         [1.0000, 0.0000]],

        [[0.0000, 0.0000],
         [0.0000, 0.4000]],

        [[0.0000, 0.0000],
         [0.0000, 0.6000]]], grad_fn=<RoundBackward1>)",100.0,1e-05,1.0,0.99,inf,tests/optimize_cib.py,SAGD,LOCAL,gamma=1.0--ry=0.1,fsimoes,0cb12d00faaca90a0f8fb9f686953cb3a0255a90,wCIB
c7a3f007f46b4b898a87efd8b74dc6e8,865499003854706284,FINISHED,mlflow-artifacts:/865499003854706284/c7a3f007f46b4b898a87efd8b74dc6e8/artifacts,2024-09-15 19:04:09.705000+00:00,2024-09-15 19:04:21.420000+00:00,-0.01804351806640625,0.007905960083007812,1.3697903156280518,0.0,1.0,0.606844172176273,1.3776962757110596,1.3517467975616455,0.9544340372085571,1.5612781047821045,0.9426830410957336,0.0,-0.0,-0.0,0.007905960083007812,1000,10.0,"tensor([[[1., 0.],
         [0., 0.]],

        [[0., 1.],
         [1., 0.]],

        [[0., 0.],
         [0., 1.]]])",0.1,1.0,"tensor([[[1., 0.],
         [0., 1.]],

        [[0., 1.],
         [1., 0.]],

        [[0., 0.],
         [0., 0.]]])",100.0,1e-05,1.0,0.99,inf,tests/optimize_cib.py,SAGD,LOCAL,gamma=1.0--ry=0.1,fsimoes,0cb12d00faaca90a0f8fb9f686953cb3a0255a90,wCIB
efca245f92da4260b6d312c31e181c68,865499003854706284,FINISHED,mlflow-artifacts:/865499003854706284/efca245f92da4260b6d312c31e181c68/artifacts,2024-09-15 19:03:45.979000+00:00,2024-09-15 19:04:06.810000+00:00,-0.01804351806640625,0.007905960083007812,1.3697903156280518,0.0,1.0,0.9512049907374172,1.3776962757110596,1.3517467975616455,1.2987949848175049,1.5612781047821045,0.0,0.0,-0.0,-0.0,0.007905960083007812,1000,10.0,"tensor([[[1., 0.],
         [0., 0.]],

        [[0., 1.],
         [1., 0.]],

        [[0., 0.],
         [0., 1.]]])",0.1,1.0,"tensor([[[0., 1.],
         [0., 0.]],

        [[1., 0.],
         [0., 1.]],

        [[0., 0.],
         [1., 0.]]], grad_fn=<RoundBackward1>)",100.0,1e-05,1.0,0.99,inf,tests/optimize_cib.py,SAGD,LOCAL,gamma=1.0--ry=0.1,fsimoes,0cb12d00faaca90a0f8fb9f686953cb3a0255a90,wCIB
eb3dcb052a4b460bb697b33bd7e0eac8,865499003854706284,FINISHED,mlflow-artifacts:/865499003854706284/eb3dcb052a4b460bb697b33bd7e0eac8/artifacts,2024-09-15 19:03:10.436000+00:00,2024-09-15 19:03:42.631000+00:00,-0.01804351806640625,-0.0180436372756958,1.3697903156280518,-1.1920928955078125e-07,1.0,3.281659033405049e-08,1.351746678352356,1.3517467975616455,1.5612781047821045,1.5612781047821045,5.960464477539063e-08,0.0,-0.0,2.149783107086023e-08,-0.0180436372756958,1000,10.0,"tensor([[[1., 0.],
         [0., 0.]],

        [[0., 1.],
         [1., 0.]],

        [[0., 0.],
         [0., 1.]]])",0.1,1.0,"tensor([[[0., 0.],
         [0., 1.]],

        [[1., 0.],
         [0., 0.]],

        [[0., 1.],
         [1., 0.]]], grad_fn=<RoundBackward1>)",100.0,1e-05,1.0,0.99,inf,tests/optimize_cib.py,SAGD,LOCAL,gamma=1.0--ry=0.1,fsimoes,0cb12d00faaca90a0f8fb9f686953cb3a0255a90,wCIB
dd010da227334a929bf7fed798f9346d,865499003854706284,FINISHED,mlflow-artifacts:/865499003854706284/dd010da227334a929bf7fed798f9346d/artifacts,2024-09-15 19:02:37.214000+00:00,2024-09-15 19:03:07.569000+00:00,-0.01804351806640625,-0.0180436372756958,1.3697903156280518,-1.1920928955078125e-07,1.0,3.281659033405049e-08,1.351746678352356,1.3517467975616455,1.5612781047821045,1.5612781047821045,5.960464477539063e-08,0.0,-0.0,2.149783107086023e-08,-0.0180436372756958,1000,10.0,"tensor([[[1., 0.],
         [0., 0.]],

        [[0., 1.],
         [1., 0.]],

        [[0., 0.],
         [0., 1.]]])",0.1,1.0,"tensor([[[0., 0.],
         [0., 1.]],

        [[1., 0.],
         [0., 0.]],

        [[0., 1.],
         [1., 0.]]], grad_fn=<RoundBackward1>)",100.0,1e-05,1.0,0.99,inf,tests/optimize_cib.py,SAGD,LOCAL,gamma=1.0--ry=0.1,fsimoes,0cb12d00faaca90a0f8fb9f686953cb3a0255a90,wCIB
e8b87959b7964999b199bccc075f0fd9,865499003854706284,FINISHED,mlflow-artifacts:/865499003854706284/e8b87959b7964999b199bccc075f0fd9/artifacts,2024-09-15 19:01:56.241000+00:00,2024-09-15 19:02:33.962000+00:00,-0.01804351806640625,-0.0180436372756958,1.3697903156280518,-1.1920928955078125e-07,1.0,3.281659033405049e-08,1.351746678352356,1.3517467975616455,1.5612781047821045,1.5612781047821045,5.960464477539063e-08,0.0,-0.0,2.149783107086023e-08,-0.0180436372756958,1000,10.0,"tensor([[[1., 0.],
         [0., 0.]],

        [[0., 1.],
         [1., 0.]],

        [[0., 0.],
         [0., 1.]]])",0.1,1.0,"tensor([[[1., 0.],
         [0., 0.]],

        [[0., 1.],
         [1., 0.]],

        [[0., 0.],
         [0., 1.]]], grad_fn=<RoundBackward1>)",100.0,1e-05,1.0,0.99,inf,tests/optimize_cib.py,SAGD,LOCAL,gamma=1.0--ry=0.1,fsimoes,0cb12d00faaca90a0f8fb9f686953cb3a0255a90,wCIB
4bf2892da27a4ac792a71cefca9b6b91,865499003854706284,FINISHED,mlflow-artifacts:/865499003854706284/4bf2892da27a4ac792a71cefca9b6b91/artifacts,2024-09-15 19:01:24.884000+00:00,2024-09-15 19:01:52.937000+00:00,-0.01804351806640625,-0.0180436372756958,1.3697903156280518,-1.1920928955078125e-07,1.0,3.281659033405049e-08,1.351746678352356,1.3517467975616455,1.5612781047821045,1.5612781047821045,5.960464477539063e-08,0.0,-0.0,2.149783107086023e-08,-0.0180436372756958,1000,10.0,"tensor([[[1., 0.],
         [0., 0.]],

        [[0., 1.],
         [1., 0.]],

        [[0., 0.],
         [0., 1.]]])",0.1,1.0,"tensor([[[0., 0.],
         [0., 1.]],

        [[1., 0.],
         [0., 0.]],

        [[0., 1.],
         [1., 0.]]], grad_fn=<RoundBackward1>)",100.0,1e-05,1.0,0.99,inf,tests/optimize_cib.py,SAGD,LOCAL,gamma=1.0--ry=0.1,fsimoes,0cb12d00faaca90a0f8fb9f686953cb3a0255a90,wCIB
d37e056e752e4d6b8b4873950db49d4f,865499003854706284,FINISHED,mlflow-artifacts:/865499003854706284/d37e056e752e4d6b8b4873950db49d4f/artifacts,2024-09-15 19:01:00.254000+00:00,2024-09-15 19:01:22.063000+00:00,-0.01804351806640625,0.007905960083007812,1.3697903156280518,0.0,1.0,0.9512049907374172,1.3776962757110596,1.3517467975616455,1.2987949848175049,1.5612781047821045,0.0,0.0,-0.0,-0.0,0.007905960083007812,1000,10.0,"tensor([[[1., 0.],
         [0., 0.]],

        [[0., 1.],
         [1., 0.]],

        [[0., 0.],
         [0., 1.]]])",0.1,1.0,"tensor([[[1., 0.],
         [0., 1.]],

        [[0., 1.],
         [0., 0.]],

        [[0., 0.],
         [1., 0.]]], grad_fn=<RoundBackward1>)",100.0,1e-05,1.0,0.99,inf,tests/optimize_cib.py,SAGD,LOCAL,gamma=1.0--ry=0.1,fsimoes,0cb12d00faaca90a0f8fb9f686953cb3a0255a90,wCIB
055dd8a37bb647e4b424bb203feaaa40,865499003854706284,FINISHED,mlflow-artifacts:/865499003854706284/055dd8a37bb647e4b424bb203feaaa40/artifacts,2024-09-15 19:00:54.307000+00:00,2024-09-15 19:00:57.046000+00:00,-0.01804351806640625,0.06247818470001221,1.3697903156280518,-0.0012496709823608398,1.0,1.706435436225242,1.432268500328064,1.3517467975616455,0.5435644388198853,1.5612781047821045,2.0009875297546387,0.0,-0.0,-0.0,0.06247818470001221,1000,10.0,"tensor([[[1., 0.],
         [0., 0.]],

        [[0., 1.],
         [1., 0.]],

        [[0., 0.],
         [0., 1.]]])",0.1,1.0,"tensor([[[0., 0.],
         [0., 0.]],

        [[1., 0.],
         [1., 1.]],

        [[0., 1.],
         [0., 0.]]])",100.0,1e-05,1.0,0.99,inf,tests/optimize_cib.py,SAGD,LOCAL,gamma=1.0--ry=0.1,fsimoes,0cb12d00faaca90a0f8fb9f686953cb3a0255a90,wCIB
37105478d2f54fc9bb8010793d143f4d,865499003854706284,FINISHED,mlflow-artifacts:/865499003854706284/37105478d2f54fc9bb8010793d143f4d/artifacts,2024-09-15 19:00:23.086000+00:00,2024-09-15 19:00:51.590000+00:00,-0.01804351806640625,0.007905960083007812,1.3697903156280518,0.0,1.0,0.892941944299463,1.3776962757110596,1.3517467975616455,1.2405319213867188,1.5612781047821045,0.0,0.0,-0.0,0.11504965275526047,0.007905960083007812,1000,10.0,"tensor([[[1., 0.],
         [0., 0.]],

        [[0., 1.],
         [1., 0.]],

        [[0., 0.],
         [0., 1.]]])",0.1,1.0,"tensor([[[0.0000, 0.3400],
         [1.0000, 0.0000]],

        [[0.0000, 0.6600],
         [0.0000, 0.0000]],

        [[1.0000, 0.0000],
         [0.0000, 1.0000]]], grad_fn=<RoundBackward1>)",100.0,1e-05,1.0,0.99,inf,tests/optimize_cib.py,SAGD,LOCAL,gamma=1.0--ry=0.1,fsimoes,0cb12d00faaca90a0f8fb9f686953cb3a0255a90,wCIB
2df27c71600a46c085982e1c4707fe0b,865499003854706284,FINISHED,mlflow-artifacts:/865499003854706284/2df27c71600a46c085982e1c4707fe0b/artifacts,2024-09-15 19:00:19.103000+00:00,2024-09-15 19:00:20.423000+00:00,-0.01804351806640625,-0.01804351806640625,1.3697903156280518,-0.07979750633239746,1.0,3.935405601396269e-08,1.3517467975616455,1.3517467975616455,1.5612781047821045,1.5612781047821045,1.614477276802063,0.0,-0.0,-0.0,-0.01804351806640625,1000,10.0,"tensor([[[1., 0.],
         [0., 0.]],

        [[0., 1.],
         [1., 0.]],

        [[0., 0.],
         [0., 1.]]])",0.1,1.0,"tensor([[[0., 0.],
         [0., 1.]],

        [[1., 0.],
         [0., 0.]],

        [[0., 1.],
         [1., 0.]]])",100.0,1e-05,1.0,0.99,inf,tests/optimize_cib.py,SAGD,LOCAL,gamma=1.0--ry=0.1,fsimoes,0cb12d00faaca90a0f8fb9f686953cb3a0255a90,wCIB
784376021b044648965f6e8bf52889ce,865499003854706284,FINISHED,mlflow-artifacts:/865499003854706284/784376021b044648965f6e8bf52889ce/artifacts,2024-09-15 19:00:04.834000+00:00,2024-09-15 19:00:16.188000+00:00,-0.01804351806640625,0.05790591239929199,1.3697903156280518,0.005970597267150879,1.0,1.5826718412532546,1.4276962280273438,1.3517467975616455,0.9544340372085571,1.5612781047821045,1.4506875276565552,0.0,-0.0,-0.0,0.05790591239929199,1000,10.0,"tensor([[[1., 0.],
         [0., 0.]],

        [[0., 1.],
         [1., 0.]],

        [[0., 0.],
         [0., 1.]]])",0.1,1.0,"tensor([[[0.0000, 0.0000],
         [0.8200, 0.8600]],

        [[1.0000, 0.0000],
         [0.1800, 0.0000]],

        [[0.0000, 1.0000],
         [0.0000, 0.1400]]])",100.0,1e-05,1.0,0.99,inf,tests/optimize_cib.py,SAGD,LOCAL,gamma=1.0--ry=0.1,fsimoes,0cb12d00faaca90a0f8fb9f686953cb3a0255a90,wCIB
da1151435a4047198dceba0a34f86b67,865499003854706284,FINISHED,mlflow-artifacts:/865499003854706284/da1151435a4047198dceba0a34f86b67/artifacts,2024-09-15 18:59:47.480000+00:00,2024-09-15 19:00:01.925000+00:00,-0.01804351806640625,0.03195655345916748,1.3697903156280518,0.01824498176574707,1.0,1.0566013537376682,1.4017468690872192,1.3517467975616455,1.2987949848175049,1.5612781047821045,1.8728023767471313,0.0,-0.0,-0.0,0.03195655345916748,1000,10.0,"tensor([[[1., 0.],
         [0., 0.]],

        [[0., 1.],
         [1., 0.]],

        [[0., 0.],
         [0., 1.]]])",0.1,1.0,"tensor([[[0.5600, 0.0000],
         [0.0000, 1.0000]],

        [[0.0000, 0.0000],
         [0.0000, 0.0000]],

        [[0.4400, 1.0000],
         [1.0000, 0.0000]]])",100.0,1e-05,1.0,0.99,inf,tests/optimize_cib.py,SAGD,LOCAL,gamma=1.0--ry=0.1,fsimoes,0cb12d00faaca90a0f8fb9f686953cb3a0255a90,wCIB
6d25ff624366414eb998cf382cbbc5b5,865499003854706284,FINISHED,mlflow-artifacts:/865499003854706284/6d25ff624366414eb998cf382cbbc5b5/artifacts,2024-09-15 18:59:12.386000+00:00,2024-09-15 18:59:44.266000+00:00,-0.01804351806640625,0.007905960083007812,1.3697903156280518,0.0,1.0,0.8192729169112551,1.3776962757110596,1.3517467975616455,1.166862964630127,1.5612781047821045,1.6858739115832577e-07,0.0,-0.0,0.12781138718128204,0.007905960083007812,1000,10.0,"tensor([[[1., 0.],
         [0., 0.]],

        [[0., 1.],
         [1., 0.]],

        [[0., 0.],
         [0., 1.]]])",0.1,1.0,"tensor([[[0.0000, 0.3900],
         [0.0000, 0.0000]],

        [[1.0000, 0.0000],
         [0.0000, 1.0000]],

        [[0.0000, 0.6100],
         [1.0000, 0.0000]]], grad_fn=<RoundBackward1>)",100.0,1e-05,1.0,0.99,inf,tests/optimize_cib.py,SAGD,LOCAL,gamma=1.0--ry=0.1,fsimoes,0cb12d00faaca90a0f8fb9f686953cb3a0255a90,wCIB
