run_id,experiment_id,status,artifact_uri,start_time,end_time,metrics.Expected optimal HT,metrics.HcYdoT,metrics.HTcondX,metrics.VI of T and T_,metrics.Expected optimal HcYdoT,metrics.Expected optimal CIB loss,metrics.converged,metrics.penalty,metrics.diff_loss,metrics.HY,metrics.Expected optimal HTcondX,metrics.CIB loss,metrics.diff_q,metrics.HT,metrics.Final CIB loss,params.beta,params.gamma,params.eps,params.r_y,params.Expected optimal q,params.end_lr_factor,params.max iter,params.lr,params.temperature,params.Learned q,params.cooling rate,tags.mlflow.source.git.commit,tags.mlflow.source.name,tags.mlflow.source.type,tags.mlflow.user,tags.optimizer,tags.mlflow.runName,tags.loss
ccd70e3ba2df4dfb9715709827fc1cab,482111446679317547,FINISHED,mlflow-artifacts:/482111446679317547/ccd70e3ba2df4dfb9715709827fc1cab/artifacts,2024-09-16 11:12:57.534000+00:00,2024-09-16 11:13:13.167000+00:00,1.5612781047821045,2.5295848846435547,1.5789892673492432,3.1402672899810185,1.3517467975616455,1.5612781047821045,1.0,0.0,2.384185791015625e-07,2.2611801624298096,-0.0,0.0,5.4115635066409595e-06,1.5789892673492432,0.0,0.0,0.0,1e-05,0.9,"tensor([[[1., 0.],
         [0., 0.]],

        [[0., 1.],
         [1., 0.]],

        [[0., 0.],
         [0., 1.]]])",1.0,1000,1.0,10.0,"tensor([[[0.3800, 0.3800],
         [0.3800, 0.3800]],

        [[0.3100, 0.3100],
         [0.3100, 0.3100]],

        [[0.3100, 0.3100],
         [0.3100, 0.3100]]], grad_fn=<RoundBackward1>)",0.99,fe9b6bb60db9e052295adb9c054e39b300449280,tests/optimize_cib.py,LOCAL,fsimoes,SAGD,gamma=0.0--ry=0.9,wCIB+penalty
65174e38f23a4917aec6a4abd9f412e7,482111446679317547,FINISHED,mlflow-artifacts:/482111446679317547/65174e38f23a4917aec6a4abd9f412e7/artifacts,2024-09-16 11:12:32.881000+00:00,2024-09-16 11:12:53.880000+00:00,1.5612781047821045,2.529585123062134,1.5780737400054932,3.1393518385561148,1.3517467975616455,1.5612781047821045,1.0,0.0,-1.1920928955078125e-07,2.2611801624298096,-0.0,-1.1920928955078125e-07,5.316102942742873e-06,1.5780736207962036,-1.1920928955078125e-07,0.0,0.0,1e-05,0.9,"tensor([[[1., 0.],
         [0., 0.]],

        [[0., 1.],
         [1., 0.]],

        [[0., 0.],
         [0., 1.]]])",1.0,1000,1.0,10.0,"tensor([[[0.3400, 0.3400],
         [0.3400, 0.3400]],

        [[0.3700, 0.3700],
         [0.3700, 0.3700]],

        [[0.2900, 0.2900],
         [0.2900, 0.2900]]], grad_fn=<RoundBackward1>)",0.99,fe9b6bb60db9e052295adb9c054e39b300449280,tests/optimize_cib.py,LOCAL,fsimoes,SAGD,gamma=0.0--ry=0.9,wCIB+penalty
382944f1d1334a1ea9e0e490a4190a32,482111446679317547,FINISHED,mlflow-artifacts:/482111446679317547/382944f1d1334a1ea9e0e490a4190a32/artifacts,2024-09-16 11:12:24.737000+00:00,2024-09-16 11:12:28.981000+00:00,1.5612781047821045,1.7499998807907104,-0.0,3.935405601396269e-08,1.7499998807907104,-0.30503666400909424,1.0,0.0,8.940696716308594e-08,2.0550365447998047,-0.0,-0.30503666400909424,5.960464477539063e-08,1.5612781047821045,-0.30503666400909424,inf,1.0,1e-05,0.5,"tensor([[[1., 0.],
         [0., 0.]],

        [[0., 1.],
         [1., 0.]],

        [[0., 0.],
         [0., 1.]]])",1.0,1000,10.0,10.0,"tensor([[[0., 0.],
         [0., 1.]],

        [[1., 0.],
         [0., 0.]],

        [[0., 1.],
         [1., 0.]]], grad_fn=<RoundBackward1>)",0.99,fe9b6bb60db9e052295adb9c054e39b300449280,tests/optimize_cib.py,LOCAL,fsimoes,SAGD,gamma=1.0--ry=0.5,wCIB+penalty
caf284fe4c5544e9abc6f416f969ac8d,482111446679317547,FINISHED,mlflow-artifacts:/482111446679317547/caf284fe4c5544e9abc6f416f969ac8d/artifacts,2024-09-16 11:12:19.796000+00:00,2024-09-16 11:12:21.070000+00:00,1.5612781047821045,1.9056388139724731,-0.0,0.9512051099467067,1.7499998807907104,-0.30503666400909424,1.0,0.0,0.0,2.0550365447998047,-0.0,-0.14939773082733154,0.0,1.2987949848175049,-0.14939773082733154,inf,1.0,1e-05,0.5,"tensor([[[1., 0.],
         [0., 0.]],

        [[0., 1.],
         [1., 0.]],

        [[0., 0.],
         [0., 1.]]])",1.0,1000,10.0,10.0,"tensor([[[1., 0.],
         [0., 1.]],

        [[0., 0.],
         [1., 0.]],

        [[0., 1.],
         [0., 0.]]], grad_fn=<RoundBackward1>)",0.99,fe9b6bb60db9e052295adb9c054e39b300449280,tests/optimize_cib.py,LOCAL,fsimoes,SAGD,gamma=1.0--ry=0.5,wCIB+penalty
cb876afc130e46e7bd3373a95202e97f,482111446679317547,FINISHED,mlflow-artifacts:/482111446679317547/cb876afc130e46e7bd3373a95202e97f/artifacts,2024-09-16 11:12:12.605000+00:00,2024-09-16 11:12:16.137000+00:00,1.5612781047821045,1.7499998807907104,-0.0,3.93540564580519e-08,1.7499998807907104,-0.30503666400909424,1.0,0.0,0.0,2.0550365447998047,-0.0,-0.30503666400909424,0.0,1.5612781047821045,-0.30503666400909424,inf,1.0,1e-05,0.5,"tensor([[[1., 0.],
         [0., 0.]],

        [[0., 1.],
         [1., 0.]],

        [[0., 0.],
         [0., 1.]]])",1.0,1000,10.0,10.0,"tensor([[[0., 0.],
         [0., 1.]],

        [[0., 1.],
         [1., 0.]],

        [[1., 0.],
         [0., 0.]]], grad_fn=<RoundBackward1>)",0.99,fe9b6bb60db9e052295adb9c054e39b300449280,tests/optimize_cib.py,LOCAL,fsimoes,SAGD,gamma=1.0--ry=0.5,wCIB+penalty
54a8b2d4888e448c9bf5732dc36f10f7,482111446679317547,FINISHED,mlflow-artifacts:/482111446679317547/54a8b2d4888e448c9bf5732dc36f10f7/artifacts,2024-09-16 11:11:53.124000+00:00,2024-09-16 11:12:08.931000+00:00,1.5612781047821045,1.7499998807907104,-0.0,3.935405601396269e-08,1.7499998807907104,-0.30503666400909424,1.0,0.0,0.0,2.0550365447998047,-0.0,-0.30503666400909424,0.0,1.5612781047821045,-0.30503666400909424,inf,1.0,1e-05,0.5,"tensor([[[1., 0.],
         [0., 0.]],

        [[0., 1.],
         [1., 0.]],

        [[0., 0.],
         [0., 1.]]])",1.0,1000,1.0,10.0,"tensor([[[0., 1.],
         [1., 0.]],

        [[1., 0.],
         [0., 0.]],

        [[0., 0.],
         [0., 1.]]], grad_fn=<RoundBackward1>)",0.99,fe9b6bb60db9e052295adb9c054e39b300449280,tests/optimize_cib.py,LOCAL,fsimoes,SAGD,gamma=1.0--ry=0.5,wCIB+penalty
3f6987a7249e44ecaa87a32bd1d4cf93,482111446679317547,FINISHED,mlflow-artifacts:/482111446679317547/3f6987a7249e44ecaa87a32bd1d4cf93/artifacts,2024-09-16 11:11:36.754000+00:00,2024-09-16 11:11:49.455000+00:00,1.5612781047821045,1.7499998807907104,-0.0,3.935405601396269e-08,1.7499998807907104,-0.30503666400909424,1.0,0.0,0.0,2.0550365447998047,-0.0,-0.30503666400909424,0.0,1.5612781047821045,-0.30503666400909424,inf,1.0,1e-05,0.5,"tensor([[[1., 0.],
         [0., 0.]],

        [[0., 1.],
         [1., 0.]],

        [[0., 0.],
         [0., 1.]]])",1.0,1000,1.0,10.0,"tensor([[[1., 0.],
         [0., 0.]],

        [[0., 1.],
         [1., 0.]],

        [[0., 0.],
         [0., 1.]]], grad_fn=<RoundBackward1>)",0.99,fe9b6bb60db9e052295adb9c054e39b300449280,tests/optimize_cib.py,LOCAL,fsimoes,SAGD,gamma=1.0--ry=0.5,wCIB+penalty
d7fd7a2fe06d40d2a88ef5da660ae1aa,482111446679317547,FINISHED,mlflow-artifacts:/482111446679317547/d7fd7a2fe06d40d2a88ef5da660ae1aa/artifacts,2024-09-16 11:11:18.183000+00:00,2024-09-16 11:11:33.071000+00:00,1.5612781047821045,1.7499998807907104,-0.0,3.935405601396269e-08,1.7499998807907104,-0.30503666400909424,1.0,0.0,0.0,2.0550365447998047,-0.0,-0.30503666400909424,0.0,1.5612781047821045,-0.30503666400909424,inf,1.0,1e-05,0.5,"tensor([[[1., 0.],
         [0., 0.]],

        [[0., 1.],
         [1., 0.]],

        [[0., 0.],
         [0., 1.]]])",1.0,1000,1.0,10.0,"tensor([[[1., 0.],
         [0., 0.]],

        [[0., 0.],
         [0., 1.]],

        [[0., 1.],
         [1., 0.]]], grad_fn=<RoundBackward1>)",0.99,fe9b6bb60db9e052295adb9c054e39b300449280,tests/optimize_cib.py,LOCAL,fsimoes,SAGD,gamma=1.0--ry=0.5,wCIB+penalty
a8cf5f21bccb4d74a3fe32083881c920,482111446679317547,FINISHED,mlflow-artifacts:/482111446679317547/a8cf5f21bccb4d74a3fe32083881c920/artifacts,2024-09-16 11:11:03.902000+00:00,2024-09-16 11:11:14.528000+00:00,1.5612781047821045,1.7499998807907104,-0.0,3.93540564580519e-08,1.7499998807907104,0.06822629272937775,1.0,0.0,-6.138935133814812,2.0550365447998047,-0.0,0.06822629272937775,1.2247449159622192,1.5612781047821045,0.06822629272937775,4.0,0.8,1e-05,0.5,"tensor([[[1., 0.],
         [0., 0.]],

        [[0., 1.],
         [1., 0.]],

        [[0., 0.],
         [0., 1.]]])",1.0,1000,10.0,10.0,"tensor([[[0., 1.],
         [1., 0.]],

        [[0., 0.],
         [0., 1.]],

        [[1., 0.],
         [0., 0.]]])",0.99,fe9b6bb60db9e052295adb9c054e39b300449280,tests/optimize_cib.py,LOCAL,fsimoes,SAGD,gamma=0.8--ry=0.5,wCIB+penalty
e3e078686e9b4a62a5445e712a6ccfd8,482111446679317547,FINISHED,mlflow-artifacts:/482111446679317547/e3e078686e9b4a62a5445e712a6ccfd8/artifacts,2024-09-16 11:10:47.602000+00:00,2024-09-16 11:11:00.187000+00:00,1.5612781047821045,2.298794746398926,-0.0,2.209843455976696,1.7499998807907104,0.06822629272937775,1.0,12.2804536819458,11.472585320472717,2.0550365447998047,-0.0,12.475460052490234,2.664008140563965,-0.0,12.475460052490234,4.0,0.8,1e-05,0.5,"tensor([[[1., 0.],
         [0., 0.]],

        [[0., 1.],
         [1., 0.]],

        [[0., 0.],
         [0., 1.]]])",1.0,1000,10.0,10.0,"tensor([[[0.0000, 0.0000],
         [0.1100, 0.0000]],

        [[0.0000, 1.0000],
         [0.0000, 0.4100]],

        [[1.0000, 0.0000],
         [0.8900, 0.5900]]])",0.99,fe9b6bb60db9e052295adb9c054e39b300449280,tests/optimize_cib.py,LOCAL,fsimoes,SAGD,gamma=0.8--ry=0.5,wCIB+penalty
3966f8f2f0634473bcacf0d3dec71773,482111446679317547,FINISHED,mlflow-artifacts:/482111446679317547/3966f8f2f0634473bcacf0d3dec71773/artifacts,2024-09-16 11:10:24.896000+00:00,2024-09-16 11:10:43.953000+00:00,1.5612781047821045,1.9056388139724731,-0.0,0.9512051099467067,1.7499998807907104,0.06822629272937775,1.0,0.0,-0.028597727417945862,2.0550365447998047,-0.0,0.14024081826210022,2.3369250297546387,1.2987949848175049,0.14024081826210022,4.0,0.8,1e-05,0.5,"tensor([[[1., 0.],
         [0., 0.]],

        [[0., 1.],
         [1., 0.]],

        [[0., 0.],
         [0., 1.]]])",1.0,1000,10.0,10.0,"tensor([[[1., 0.],
         [0., 1.]],

        [[0., 0.],
         [1., 0.]],

        [[0., 1.],
         [0., 0.]]])",0.99,fe9b6bb60db9e052295adb9c054e39b300449280,tests/optimize_cib.py,LOCAL,fsimoes,SAGD,gamma=0.8--ry=0.5,wCIB+penalty
8fd8383e21414c0e93020c76abf61e90,482111446679317547,FINISHED,mlflow-artifacts:/482111446679317547/8fd8383e21414c0e93020c76abf61e90/artifacts,2024-09-16 11:09:56.500000+00:00,2024-09-16 11:10:21.170000+00:00,1.5612781047821045,1.9289793968200684,0.5945196747779846,1.3473864079607156,1.7499998807907104,0.06822629272937775,1.0,0.0,1.4901161193847656e-07,2.0550365447998047,-0.0,0.06083657592535019,9.742069778440055e-06,1.4029310941696167,0.06083657592535019,4.0,0.8,1e-05,0.5,"tensor([[[1., 0.],
         [0., 0.]],

        [[0., 1.],
         [1., 0.]],

        [[0., 0.],
         [0., 1.]]])",1.0,1000,1.0,10.0,"tensor([[[0.8100, 0.0000],
         [0.0000, 1.0000]],

        [[0.1000, 0.5300],
         [0.5300, 0.0000]],

        [[0.0900, 0.4700],
         [0.4700, 0.0000]]], grad_fn=<RoundBackward1>)",0.99,fe9b6bb60db9e052295adb9c054e39b300449280,tests/optimize_cib.py,LOCAL,fsimoes,SAGD,gamma=0.8--ry=0.5,wCIB+penalty
d798fb55f2e24e21a898da71aebb70df,482111446679317547,FINISHED,mlflow-artifacts:/482111446679317547/d798fb55f2e24e21a898da71aebb70df/artifacts,2024-09-16 11:09:25.648000+00:00,2024-09-16 11:09:52.583000+00:00,1.5612781047821045,1.9289753437042236,0.595295786857605,1.3481465142760625,1.7499998807907104,0.06822629272937775,1.0,0.0,1.4901161193847656e-08,2.0550365447998047,-0.0,0.06083653122186661,9.799406143429223e-06,1.4037232398986816,0.06083653122186661,4.0,0.8,1e-05,0.5,"tensor([[[1., 0.],
         [0., 0.]],

        [[0., 1.],
         [1., 0.]],

        [[0., 0.],
         [0., 1.]]])",1.0,1000,1.0,10.0,"tensor([[[0.8100, 0.0000],
         [0.0000, 1.0000]],

        [[0.1000, 0.5200],
         [0.5200, 0.0000]],

        [[0.0900, 0.4800],
         [0.4800, 0.0000]]], grad_fn=<RoundBackward1>)",0.99,fe9b6bb60db9e052295adb9c054e39b300449280,tests/optimize_cib.py,LOCAL,fsimoes,SAGD,gamma=0.8--ry=0.5,wCIB+penalty
8f5e1edf9da44f47b6d65276456a16f3,482111446679317547,FINISHED,mlflow-artifacts:/482111446679317547/8f5e1edf9da44f47b6d65276456a16f3/artifacts,2024-09-16 11:08:58.049000+00:00,2024-09-16 11:09:21.658000+00:00,1.5612781047821045,1.92898690700531,0.595638632774353,1.3485355619694621,1.7499998807907104,0.06822629272937775,1.0,0.0,-7.450580596923828e-08,2.0550365447998047,-0.0,0.06083650141954422,9.909154869092163e-06,1.4040197134017944,0.06083650141954422,4.0,0.8,1e-05,0.5,"tensor([[[1., 0.],
         [0., 0.]],

        [[0., 1.],
         [1., 0.]],

        [[0., 0.],
         [0., 1.]]])",1.0,1000,1.0,10.0,"tensor([[[0.0900, 0.4900],
         [0.4900, 0.0000]],

        [[0.8100, 0.0000],
         [0.0000, 1.0000]],

        [[0.1000, 0.5100],
         [0.5100, 0.0000]]], grad_fn=<RoundBackward1>)",0.99,fe9b6bb60db9e052295adb9c054e39b300449280,tests/optimize_cib.py,LOCAL,fsimoes,SAGD,gamma=0.8--ry=0.5,wCIB+penalty
c6f126f6f1db4ffdbd7206cc4c06e4a2,482111446679317547,FINISHED,mlflow-artifacts:/482111446679317547/c6f126f6f1db4ffdbd7206cc4c06e4a2/artifacts,2024-09-16 11:08:53.411000+00:00,2024-09-16 11:08:54.396000+00:00,1.5612781047821045,1.9056386947631836,-0.0,0.6887216961533724,1.7499998807907104,0.44148921966552734,1.0,0.0,-0.05605870485305786,2.0550365447998047,-0.0,0.5348725318908691,2.6605772972106934,1.5612781047821045,0.5348725318908691,1.5,0.6,1e-05,0.5,"tensor([[[1., 0.],
         [0., 0.]],

        [[0., 1.],
         [1., 0.]],

        [[0., 0.],
         [0., 1.]]])",1.0,1000,10.0,10.0,"tensor([[[0., 0.],
         [0., 1.]],

        [[0., 0.],
         [1., 0.]],

        [[1., 1.],
         [0., 0.]]])",0.99,fe9b6bb60db9e052295adb9c054e39b300449280,tests/optimize_cib.py,LOCAL,fsimoes,SAGD,gamma=0.6--ry=0.5,wCIB+penalty
