run_id,experiment_id,status,artifact_uri,start_time,end_time,metrics.Expected optimal HcYdoT,metrics.HY,metrics.HTcondX,metrics.converged,metrics.Expected optimal HTcondX,metrics.HYcondT,metrics.diff_q,metrics.Expected optimal HT,metrics.VI of T and T_,metrics.HT,metrics.loss,metrics.Final CIB loss,metrics.HcYdoT,metrics.Expected optimal CIB loss,metrics.diff_loss,metrics.penalty,metrics.Expected optimal HYcondT,params.gamma,params.by,params.bxi,params.lr,params.eps,params.temperature,params.Expected optimal q,params.Learned q,params.cooling rate,params.bs,params.beta,params.max iter,params.end_lr_factor,tags.optimizer,tags.mlflow.source.name,tags.loss,tags.mlflow.user,tags.mlflow.source.git.commit,tags.mlflow.runName,tags.mlflow.source.type,tags.method
5bb24788b8714d7baa30372b1bfc0a6f,805718296294777617,FINISHED,mlflow-artifacts:/805718296294777617/5bb24788b8714d7baa30372b1bfc0a6f/artifacts,2025-02-04 20:48:03.908000+00:00,2025-02-04 20:48:29.930000+00:00,1.2344979047775269,2.361815929412842,1.9783141613006592,1.0,-0.0,2.3618123531341553,8.273405910586007e-06,1.75,3.7283201030083446,1.9783140420913696,-1.4305115314527939e-07,-1.4305115314527939e-07,2.3618156909942627,1.1745363473892212,-1.4305115314527939e-07,0.0,1.2344985008239746,0.2,0.1,0.5,1.0,1e-05,10.0,"tensor([[[[[1., 1.],
           [1., 1.]],

          [[0., 0.],
           [0., 0.]]],


         [[[0., 0.],
           [0., 0.]],

          [[0., 0.],
           [0., 0.]]]],



        [[[[0., 0.],
           [0., 0.]],

          [[1., 1.],
           [1., 1.]]],


         [[[1., 1.],
           [1., 1.]],

          [[0., 0.],
           [0., 0.]]]],



        [[[[0., 0.],
           [0., 0.]],

          [[0., 0.],
           [0., 0.]]],


         [[[0., 0.],
           [0., 0.]],

          [[1., 1.],
           [0., 0.]]]],



        [[[[0., 0.],
           [0., 0.]],

          [[0., 0.],
           [0., 0.]]],


         [[[0., 0.],
           [0., 0.]],

          [[0., 0.],
           [1., 1.]]]]])","tensor([[[[[0.2100, 0.2100],
           [0.2100, 0.2100]],

          [[0.2100, 0.2100],
           [0.2100, 0.2100]]],


         [[[0.2100, 0.2100],
           [0.2100, 0.2100]],

          [[0.2100, 0.2100],
           [0.2100, 0.2100]]]],



        [[[[0.2000, 0.2000],
           [0.2000, 0.2000]],

          [[0.2000, 0.2000],
           [0.2000, 0.2000]]],


         [[[0.2000, 0.2000],
           [0.2000, 0.2000]],

          [[0.2000, 0.2000],
           [0.2000, 0.2000]]]],



        [[[[0.3000, 0.3000],
           [0.3000, 0.3000]],

          [[0.3000, 0.3000],
           [0.3000, 0.3000]]],


         [[[0.3000, 0.3000],
           [0.3000, 0.3000]],

          [[0.3000, 0.3000],
           [0.3000, 0.3000]]]],



        [[[[0.2800, 0.2800],
           [0.2800, 0.2800]],

          [[0.2800, 0.2800],
           [0.2800, 0.2800]]],


         [[[0.2800, 0.2800],
           [0.2800, 0.2800]],

          [[0.2800, 0.2800],
           [0.2800, 0.2800]]]]], grad_fn=<RoundBackward1>)",0.99,0.5,0.25,1000,1.0,pSAGD,cib_optimization/optimize_cib.py,wCIB+penalty,fsimoes,45345caa3f2538233a03cbc3e5b71daf91a5b4d3,"gamma=0.2--bxi=0.5,by=0.1,bs=0.5",LOCAL,CIB
1e3b0a2207364cfd809d9f5fc9ff9c23,805718296294777617,FINISHED,mlflow-artifacts:/805718296294777617/1e3b0a2207364cfd809d9f5fc9ff9c23/artifacts,2025-02-04 20:47:20.763000+00:00,2025-02-04 20:48:00.972000+00:00,1.2344979047775269,2.361815929412842,0.8915317058563232,0.0,-0.0,2.293625831604004,4.6187849044799805,1.75,3.2627362042780588,1.8801740407943726,0.9886423349380493,0.9886423349380493,2.2936291694641113,1.75,-0.0001208186149597168,0.0,1.2344985008239746,0.0,0.1,0.5,10000.0,1e-05,10.0,"tensor([[[[[1., 1.],
           [1., 1.]],

          [[0., 0.],
           [0., 0.]]],


         [[[0., 0.],
           [0., 0.]],

          [[0., 0.],
           [0., 0.]]]],



        [[[[0., 0.],
           [0., 0.]],

          [[1., 1.],
           [1., 1.]]],


         [[[1., 1.],
           [1., 1.]],

          [[0., 0.],
           [0., 0.]]]],



        [[[[0., 0.],
           [0., 0.]],

          [[0., 0.],
           [0., 0.]]],


         [[[0., 0.],
           [0., 0.]],

          [[1., 1.],
           [0., 0.]]]],



        [[[[0., 0.],
           [0., 0.]],

          [[0., 0.],
           [0., 0.]]],


         [[[0., 0.],
           [0., 0.]],

          [[0., 0.],
           [1., 1.]]]]])","tensor([[[[[0.0000, 1.0000],
           [0.0000, 0.0000]],

          [[1.0000, 0.0000],
           [0.0000, 1.0000]]],


         [[[0.0000, 1.0000],
           [1.0000, 1.0000]],

          [[1.0000, 0.0000],
           [0.0000, 0.0000]]]],



        [[[[0.3300, 0.0000],
           [0.3300, 0.3300]],

          [[0.0000, 0.3300],
           [0.3300, 0.0000]]],


         [[[0.3300, 0.0000],
           [0.0000, 0.0000]],

          [[0.0000, 0.3300],
           [0.3300, 0.3300]]]],



        [[[[0.3300, 0.0000],
           [0.3300, 0.3300]],

          [[0.0000, 0.3300],
           [0.3300, 0.0000]]],


         [[[0.3300, 0.0000],
           [0.0000, 0.0000]],

          [[0.0000, 0.3300],
           [0.3300, 0.3300]]]],



        [[[[0.3300, 0.0000],
           [0.3300, 0.3300]],

          [[0.0000, 0.3300],
           [0.3300, 0.0000]]],


         [[[0.3300, 0.0000],
           [0.0000, 0.0000]],

          [[0.0000, 0.3300],
           [0.3300, 0.3300]]]]], grad_fn=<RoundBackward1>)",0.99,0.5,0.0,1000,1.0,pSAGD,cib_optimization/optimize_cib.py,wCIB+penalty,fsimoes,45345caa3f2538233a03cbc3e5b71daf91a5b4d3,"gamma=0.0--bxi=0.5,by=0.1,bs=0.5",LOCAL,CIB
6647a402d4f54ae794a1b215e910f88c,805718296294777617,FINISHED,mlflow-artifacts:/805718296294777617/6647a402d4f54ae794a1b215e910f88c/artifacts,2025-02-04 20:47:01.924000+00:00,2025-02-04 20:47:17.627000+00:00,1.2344979047775269,2.361815929412842,0.693413496017456,1.0,-0.0,2.296330690383911,4.618740081787109,1.75,3.2044104982532335,1.6820491552352905,0.9886356592178345,0.9886356592178345,2.2963333129882812,1.75,-6.371736526489258e-05,0.0,1.2344985008239746,0.0,0.1,0.5,10000.0,1e-05,10.0,"tensor([[[[[1., 1.],
           [1., 1.]],

          [[0., 0.],
           [0., 0.]]],


         [[[0., 0.],
           [0., 0.]],

          [[0., 0.],
           [0., 0.]]]],



        [[[[0., 0.],
           [0., 0.]],

          [[1., 1.],
           [1., 1.]]],


         [[[1., 1.],
           [1., 1.]],

          [[0., 0.],
           [0., 0.]]]],



        [[[[0., 0.],
           [0., 0.]],

          [[0., 0.],
           [0., 0.]]],


         [[[0., 0.],
           [0., 0.]],

          [[1., 1.],
           [0., 0.]]]],



        [[[[0., 0.],
           [0., 0.]],

          [[0., 0.],
           [0., 0.]]],


         [[[0., 0.],
           [0., 0.]],

          [[0., 0.],
           [1., 1.]]]]])","tensor([[[[[0.0000, 0.0000],
           [1.0000, 1.0000]],

          [[0.0000, 0.0000],
           [0.0000, 1.0000]]],


         [[[0.0000, 1.0000],
           [1.0000, 1.0000]],

          [[1.0000, 1.0000],
           [0.0000, 1.0000]]]],



        [[[[0.3300, 0.3300],
           [0.0000, 0.0000]],

          [[0.3300, 0.3300],
           [0.3300, 0.0000]]],


         [[[0.3300, 0.0000],
           [0.0000, 0.0000]],

          [[0.0000, 0.0000],
           [0.3300, 0.0000]]]],



        [[[[0.3300, 0.3300],
           [0.0000, 0.0000]],

          [[0.3300, 0.3300],
           [0.3300, 0.0000]]],


         [[[0.3300, 0.0000],
           [0.0000, 0.0000]],

          [[0.0000, 0.0000],
           [0.3300, 0.0000]]]],



        [[[[0.3300, 0.3300],
           [0.0000, 0.0000]],

          [[0.3300, 0.3300],
           [0.3300, 0.0000]]],


         [[[0.3300, 0.0000],
           [0.0000, 0.0000]],

          [[0.0000, 0.0000],
           [0.3300, 0.0000]]]]])",0.99,0.5,0.0,1000,1.0,pSAGD,cib_optimization/optimize_cib.py,wCIB+penalty,fsimoes,45345caa3f2538233a03cbc3e5b71daf91a5b4d3,"gamma=0.0--bxi=0.5,by=0.1,bs=0.5",LOCAL,CIB
a8bb5fbf1a6742ce8bb73cd33c220eb0,805718296294777617,FINISHED,mlflow-artifacts:/805718296294777617/a8bb5fbf1a6742ce8bb73cd33c220eb0/artifacts,2025-02-04 20:46:10.443000+00:00,2025-02-04 20:46:58.987000+00:00,1.2344979047775269,2.361815929412842,0.6934286952018738,0.0,-0.0,2.3052542209625244,4.619022369384766,1.75,3.171296959034331,1.6821918487548828,0.988763153553009,0.988763153553009,2.305257558822632,1.75,-5.02467155456543e-05,0.0,1.2344985008239746,0.0,0.1,0.5,10000.0,1e-05,10.0,"tensor([[[[[1., 1.],
           [1., 1.]],

          [[0., 0.],
           [0., 0.]]],


         [[[0., 0.],
           [0., 0.]],

          [[0., 0.],
           [0., 0.]]]],



        [[[[0., 0.],
           [0., 0.]],

          [[1., 1.],
           [1., 1.]]],


         [[[1., 1.],
           [1., 1.]],

          [[0., 0.],
           [0., 0.]]]],



        [[[[0., 0.],
           [0., 0.]],

          [[0., 0.],
           [0., 0.]]],


         [[[0., 0.],
           [0., 0.]],

          [[1., 1.],
           [0., 0.]]]],



        [[[[0., 0.],
           [0., 0.]],

          [[0., 0.],
           [0., 0.]]],


         [[[0., 0.],
           [0., 0.]],

          [[0., 0.],
           [1., 1.]]]]])","tensor([[[[[0.3300, 0.3300],
           [0.3300, 0.0000]],

          [[0.0000, 0.0000],
           [0.0000, 0.3300]]],


         [[[0.0000, 0.0000],
           [0.0000, 0.3300]],

          [[0.0000, 0.3300],
           [0.3300, 0.0000]]]],



        [[[[0.3300, 0.3300],
           [0.3300, 0.0000]],

          [[0.0000, 0.0000],
           [0.0000, 0.3300]]],


         [[[0.0000, 0.0000],
           [0.0000, 0.3300]],

          [[0.0000, 0.3300],
           [0.3300, 0.0000]]]],



        [[[[0.0000, 0.0000],
           [0.0000, 1.0000]],

          [[1.0000, 1.0000],
           [1.0000, 0.0000]]],


         [[[1.0000, 1.0000],
           [1.0000, 0.0000]],

          [[1.0000, 0.0000],
           [0.0000, 1.0000]]]],



        [[[[0.3300, 0.3300],
           [0.3300, 0.0000]],

          [[0.0000, 0.0000],
           [0.0000, 0.3300]]],


         [[[0.0000, 0.0000],
           [0.0000, 0.3300]],

          [[0.0000, 0.3300],
           [0.3300, 0.0000]]]]], grad_fn=<RoundBackward1>)",0.99,0.5,0.0,1000,1.0,pSAGD,cib_optimization/optimize_cib.py,wCIB+penalty,fsimoes,45345caa3f2538233a03cbc3e5b71daf91a5b4d3,"gamma=0.0--bxi=0.5,by=0.1,bs=0.5",LOCAL,CIB
3d11cc59f68846a999193f46555206f8,805718296294777617,FINISHED,mlflow-artifacts:/805718296294777617/3d11cc59f68846a999193f46555206f8/artifacts,2025-02-04 20:45:47.460000+00:00,2025-02-04 20:46:05.922000+00:00,1.2344979047775269,2.361815929412842,-0.0,1.0,-0.0,1.9356850385665894,5.136651515960693,1.75,3.18228606055301,1.8802409172058105,1.8802409172058105,1.8802409172058105,1.9356865882873535,1.75,1.0377428531646729,0.0,1.2344985008239746,0.0,0.1,0.5,100.0,1e-05,10.0,"tensor([[[[[1., 1.],
           [1., 1.]],

          [[0., 0.],
           [0., 0.]]],


         [[[0., 0.],
           [0., 0.]],

          [[0., 0.],
           [0., 0.]]]],



        [[[[0., 0.],
           [0., 0.]],

          [[1., 1.],
           [1., 1.]]],


         [[[1., 1.],
           [1., 1.]],

          [[0., 0.],
           [0., 0.]]]],



        [[[[0., 0.],
           [0., 0.]],

          [[0., 0.],
           [0., 0.]]],


         [[[0., 0.],
           [0., 0.]],

          [[1., 1.],
           [0., 0.]]]],



        [[[[0., 0.],
           [0., 0.]],

          [[0., 0.],
           [0., 0.]]],


         [[[0., 0.],
           [0., 0.]],

          [[0., 0.],
           [1., 1.]]]]])","tensor([[[[[0.0000, 0.0000],
           [0.0000, 0.9400]],

          [[0.9400, 0.0000],
           [0.9400, 0.0000]]],


         [[[0.9400, 0.0000],
           [0.9400, 0.9400]],

          [[0.9400, 0.9400],
           [0.0000, 0.9400]]]],



        [[[[0.3300, 0.3300],
           [0.3300, 0.0000]],

          [[0.0300, 0.3300],
           [0.0300, 0.3300]]],


         [[[0.0300, 0.3300],
           [0.0300, 0.0300]],

          [[0.0000, 0.0000],
           [0.3300, 0.0300]]]],



        [[[[0.3300, 0.3300],
           [0.3300, 0.0300]],

          [[0.0000, 0.3300],
           [0.0000, 0.3300]]],


         [[[0.0300, 0.3300],
           [0.0300, 0.0300]],

          [[0.0300, 0.0300],
           [0.3300, 0.0000]]]],



        [[[[0.3300, 0.3300],
           [0.3300, 0.0300]],

          [[0.0300, 0.3300],
           [0.0300, 0.3300]]],


         [[[0.0000, 0.3300],
           [0.0000, 0.0000]],

          [[0.0300, 0.0300],
           [0.3300, 0.0300]]]]])",0.99,0.5,0.0,1000,1.0,pSAGD,cib_optimization/optimize_cib.py,wCIB+penalty,fsimoes,45345caa3f2538233a03cbc3e5b71daf91a5b4d3,"gamma=0.0--bxi=0.5,by=0.1,bs=0.5",LOCAL,CIB
078c74b6fee94e7bb908f436a3067139,805718296294777617,FINISHED,mlflow-artifacts:/805718296294777617/078c74b6fee94e7bb908f436a3067139/artifacts,2025-02-04 20:45:42.322000+00:00,2025-02-04 20:45:44.095000+00:00,1.2344979047775269,2.361815929412842,-0.0,1.0,-0.0,2.117910861968994,4.618802547454834,1.75,3.678727276623249,2.0,2.0,2.0,2.1179134845733643,1.75,1.5849627256393433,0.0,1.2344985008239746,0.0,0.1,0.5,100.0,1e-05,10.0,"tensor([[[[[1., 1.],
           [1., 1.]],

          [[0., 0.],
           [0., 0.]]],


         [[[0., 0.],
           [0., 0.]],

          [[0., 0.],
           [0., 0.]]]],



        [[[[0., 0.],
           [0., 0.]],

          [[1., 1.],
           [1., 1.]]],


         [[[1., 1.],
           [1., 1.]],

          [[0., 0.],
           [0., 0.]]]],



        [[[[0., 0.],
           [0., 0.]],

          [[0., 0.],
           [0., 0.]]],


         [[[0., 0.],
           [0., 0.]],

          [[1., 1.],
           [0., 0.]]]],



        [[[[0., 0.],
           [0., 0.]],

          [[0., 0.],
           [0., 0.]]],


         [[[0., 0.],
           [0., 0.]],

          [[0., 0.],
           [1., 1.]]]]])","tensor([[[[[0.3300, 0.3300],
           [0.3300, 0.3300]],

          [[0.3300, 0.3300],
           [0.3300, 0.3300]]],


         [[[0.3300, 0.0000],
           [0.3300, 0.0000]],

          [[0.3300, 0.0000],
           [0.3300, 0.0000]]]],



        [[[[0.3300, 0.0000],
           [0.3300, 0.3300]],

          [[0.3300, 0.0000],
           [0.3300, 0.3300]]],


         [[[0.3300, 0.3300],
           [0.0000, 0.3300]],

          [[0.3300, 0.3300],
           [0.0000, 0.3300]]]],



        [[[[0.3300, 0.3300],
           [0.3300, 0.0000]],

          [[0.0000, 0.3300],
           [0.0000, 0.3300]]],


         [[[0.0000, 0.3300],
           [0.3300, 0.3300]],

          [[0.3300, 0.3300],
           [0.3300, 0.3300]]]],



        [[[[0.0000, 0.3300],
           [0.0000, 0.3300]],

          [[0.3300, 0.3300],
           [0.3300, 0.0000]]],


         [[[0.3300, 0.3300],
           [0.3300, 0.3300]],

          [[0.0000, 0.3300],
           [0.3300, 0.3300]]]]])",0.99,0.5,0.0,1000,1.0,pSAGD,cib_optimization/optimize_cib.py,wCIB+penalty,fsimoes,45345caa3f2538233a03cbc3e5b71daf91a5b4d3,"gamma=0.0--bxi=0.5,by=0.1,bs=0.5",LOCAL,CIB
e66b0efb71084643914cfa6af56b5065,805718296294777617,FINISHED,mlflow-artifacts:/805718296294777617/e66b0efb71084643914cfa6af56b5065/artifacts,2025-02-04 20:45:27.534000+00:00,2025-02-04 20:45:39.454000+00:00,1.2344979047775269,2.361815929412842,0.375,1.0,-0.0,2.1910367012023926,4.703125953674316,1.75,3.3146659022014244,1.9362781047821045,1.5612781047821045,1.5612781047821045,2.191039562225342,1.75,0.8974206447601318,0.0,1.2344985008239746,0.0,0.1,0.5,100.0,1e-05,10.0,"tensor([[[[[1., 1.],
           [1., 1.]],

          [[0., 0.],
           [0., 0.]]],


         [[[0., 0.],
           [0., 0.]],

          [[0., 0.],
           [0., 0.]]]],



        [[[[0., 0.],
           [0., 0.]],

          [[1., 1.],
           [1., 1.]]],


         [[[1., 1.],
           [1., 1.]],

          [[0., 0.],
           [0., 0.]]]],



        [[[[0., 0.],
           [0., 0.]],

          [[0., 0.],
           [0., 0.]]],


         [[[0., 0.],
           [0., 0.]],

          [[1., 1.],
           [0., 0.]]]],



        [[[[0., 0.],
           [0., 0.]],

          [[0., 0.],
           [0., 0.]]],


         [[[0., 0.],
           [0., 0.]],

          [[0., 0.],
           [1., 1.]]]]])","tensor([[[[[0.0000, 0.2200],
           [0.2200, 0.0000]],

          [[0.0700, 0.2200],
           [0.0000, 0.2200]]],


         [[[0.0700, 0.0700],
           [0.0000, 0.2200]],

          [[0.0000, 0.0000],
           [0.2200, 0.0700]]]],



        [[[[0.7300, 0.0000],
           [0.0000, 0.7300]],

          [[0.8600, 0.0000],
           [0.7300, 0.0000]]],


         [[[0.8600, 0.8600],
           [0.7300, 0.0000]],

          [[0.7300, 0.7300],
           [0.0000, 0.8600]]]],



        [[[[0.0000, 0.2200],
           [0.2200, 0.0000]],

          [[0.0700, 0.2200],
           [0.0000, 0.2200]]],


         [[[0.0700, 0.0700],
           [0.0000, 0.2200]],

          [[0.0000, 0.0000],
           [0.2200, 0.0700]]]],



        [[[[0.2700, 0.5500],
           [0.5500, 0.2700]],

          [[0.0000, 0.5500],
           [0.2700, 0.5500]]],


         [[[0.0000, 0.0000],
           [0.2700, 0.5500]],

          [[0.2700, 0.2700],
           [0.5500, 0.0000]]]]])",0.99,0.5,0.0,1000,1.0,pSAGD,cib_optimization/optimize_cib.py,wCIB+penalty,fsimoes,45345caa3f2538233a03cbc3e5b71daf91a5b4d3,"gamma=0.0--bxi=0.5,by=0.1,bs=0.5",LOCAL,CIB
53716234305946ffb95ffc80c96f82aa,805718296294777617,FINISHED,mlflow-artifacts:/805718296294777617/53716234305946ffb95ffc80c96f82aa/artifacts,2025-02-04 20:45:01.552000+00:00,2025-02-04 20:45:24.261000+00:00,1.2344979047775269,2.361815929412842,0.9545614719390869,1.0,-0.0,2.2031078338623047,4.2956743240356445,1.75,3.0163404930651296,1.8784394264221191,0.9238779544830322,0.9238779544830322,2.2031099796295166,1.75,-0.14698290824890137,0.0,1.2344985008239746,0.0,0.1,0.5,10.0,1e-05,10.0,"tensor([[[[[1., 1.],
           [1., 1.]],

          [[0., 0.],
           [0., 0.]]],


         [[[0., 0.],
           [0., 0.]],

          [[0., 0.],
           [0., 0.]]]],



        [[[[0., 0.],
           [0., 0.]],

          [[1., 1.],
           [1., 1.]]],


         [[[1., 1.],
           [1., 1.]],

          [[0., 0.],
           [0., 0.]]]],



        [[[[0., 0.],
           [0., 0.]],

          [[0., 0.],
           [0., 0.]]],


         [[[0., 0.],
           [0., 0.]],

          [[1., 1.],
           [0., 0.]]]],



        [[[[0., 0.],
           [0., 0.]],

          [[0., 0.],
           [0., 0.]]],


         [[[0., 0.],
           [0., 0.]],

          [[0., 0.],
           [1., 1.]]]]])","tensor([[[[[0.0000, 0.3800],
           [0.5300, 0.5400]],

          [[0.0000, 0.0000],
           [0.0000, 0.3800]]],


         [[[0.3400, 0.0000],
           [0.0000, 0.5300]],

          [[0.0000, 0.5400],
           [0.0000, 0.0000]]]],



        [[[[0.0000, 0.3000],
           [0.0000, 0.4600]],

          [[0.4500, 0.2900],
           [0.4500, 0.3000]]],


         [[[0.0000, 0.4900],
           [1.0000, 0.0000]],

          [[1.0000, 0.4600],
           [0.4900, 0.4900]]]],



        [[[[0.0000, 0.0000],
           [0.0000, 0.0000]],

          [[0.5500, 0.4000],
           [0.5500, 0.0000]]],


         [[[0.3800, 0.0000],
           [0.0000, 0.0000]],

          [[0.0000, 0.0000],
           [0.0000, 0.0000]]]],



        [[[[1.0000, 0.3200],
           [0.4700, 0.0000]],

          [[0.0000, 0.3100],
           [0.0000, 0.3200]]],


         [[[0.2800, 0.5100],
           [0.0000, 0.4700]],

          [[0.0000, 0.0000],
           [0.5100, 0.5100]]]]])",0.99,0.5,0.0,1000,1.0,pSAGD,cib_optimization/optimize_cib.py,wCIB+penalty,fsimoes,45345caa3f2538233a03cbc3e5b71daf91a5b4d3,"gamma=0.0--bxi=0.5,by=0.1,bs=0.5",LOCAL,CIB
225311d7f0644d2db66f05ca326c1740,805718296294777617,FINISHED,mlflow-artifacts:/805718296294777617/225311d7f0644d2db66f05ca326c1740/artifacts,2025-02-04 20:44:38.926000+00:00,2025-02-04 20:44:58.493000+00:00,1.2344979047775269,2.361815929412842,0.9526165723800659,1.0,-0.0,2.277693748474121,4.29357385635376,1.75,3.4548449035859043,1.9476349353790283,0.9950183629989624,0.9950183629989624,2.2776966094970703,1.75,-0.004985451698303223,0.0,1.2344985008239746,0.0,0.1,0.5,10.0,1e-05,10.0,"tensor([[[[[1., 1.],
           [1., 1.]],

          [[0., 0.],
           [0., 0.]]],


         [[[0., 0.],
           [0., 0.]],

          [[0., 0.],
           [0., 0.]]]],



        [[[[0., 0.],
           [0., 0.]],

          [[1., 1.],
           [1., 1.]]],


         [[[1., 1.],
           [1., 1.]],

          [[0., 0.],
           [0., 0.]]]],



        [[[[0., 0.],
           [0., 0.]],

          [[0., 0.],
           [0., 0.]]],


         [[[0., 0.],
           [0., 0.]],

          [[1., 1.],
           [0., 0.]]]],



        [[[[0., 0.],
           [0., 0.]],

          [[0., 0.],
           [0., 0.]]],


         [[[0., 0.],
           [0., 0.]],

          [[0., 0.],
           [1., 1.]]]]])","tensor([[[[[0.5300, 0.0000],
           [0.0000, 0.0000]],

          [[0.0000, 1.0000],
           [0.3600, 0.5000]]],


         [[[0.0000, 0.0000],
           [0.0000, 1.0000]],

          [[0.3600, 0.3600],
           [0.3600, 0.5300]]]],



        [[[[0.0000, 0.5800],
           [0.5800, 0.0000]],

          [[0.0000, 0.0000],
           [0.0000, 0.0000]]],


         [[[0.5800, 0.5500],
           [0.0000, 0.0000]],

          [[0.0000, 0.0000],
           [0.0000, 0.0000]]]],



        [[[[0.4700, 0.4200],
           [0.4200, 0.0000]],

          [[0.4700, 0.0000],
           [0.2900, 0.0000]]],


         [[[0.4200, 0.0000],
           [0.4700, 0.0000]],

          [[0.2900, 0.2900],
           [0.2900, 0.4700]]]],



        [[[[0.0000, 0.0000],
           [0.0000, 1.0000]],

          [[0.5300, 0.0000],
           [0.3500, 0.5000]]],


         [[[0.0000, 0.4500],
           [0.5300, 0.0000]],

          [[0.3500, 0.3500],
           [0.3500, 0.0000]]]]])",0.99,0.5,0.0,1000,1.0,pSAGD,cib_optimization/optimize_cib.py,wCIB+penalty,fsimoes,45345caa3f2538233a03cbc3e5b71daf91a5b4d3,"gamma=0.0--bxi=0.5,by=0.1,bs=0.5",LOCAL,CIB
ed31cb86b98f45d1a777d977c51f3c5b,805718296294777617,FINISHED,mlflow-artifacts:/805718296294777617/ed31cb86b98f45d1a777d977c51f3c5b/artifacts,2025-02-04 20:44:14.387000+00:00,2025-02-04 20:44:36.056000+00:00,1.2344979047775269,2.361815929412842,0.9129320383071899,1.0,-0.0,2.270587205886841,4.260210037231445,1.75,3.220487671261509,1.9131206274032593,1.0001885890960693,1.0001885890960693,2.270590305328369,1.75,0.0019521117210388184,0.0,1.2344985008239746,0.0,0.1,0.5,10.0,1e-05,10.0,"tensor([[[[[1., 1.],
           [1., 1.]],

          [[0., 0.],
           [0., 0.]]],


         [[[0., 0.],
           [0., 0.]],

          [[0., 0.],
           [0., 0.]]]],



        [[[[0., 0.],
           [0., 0.]],

          [[1., 1.],
           [1., 1.]]],


         [[[1., 1.],
           [1., 1.]],

          [[0., 0.],
           [0., 0.]]]],



        [[[[0., 0.],
           [0., 0.]],

          [[0., 0.],
           [0., 0.]]],


         [[[0., 0.],
           [0., 0.]],

          [[1., 1.],
           [0., 0.]]]],



        [[[[0., 0.],
           [0., 0.]],

          [[0., 0.],
           [0., 0.]]],


         [[[0., 0.],
           [0., 0.]],

          [[0., 0.],
           [1., 1.]]]]])","tensor([[[[[0.0000, 1.0000],
           [0.5400, 0.0000]],

          [[0.5600, 0.5400],
           [0.0000, 0.0000]]],


         [[[0.0000, 0.0000],
           [0.0000, 0.4000]],

          [[0.5600, 0.5600],
           [0.0000, 0.0000]]]],



        [[[[0.5200, 0.0000],
           [0.4600, 0.0000]],

          [[0.0000, 0.4600],
           [0.5200, 1.0000]]],


         [[[0.0000, 0.3200],
           [0.5200, 0.3200]],

          [[0.0000, 0.0000],
           [0.3200, 1.0000]]]],



        [[[[0.4800, 0.0000],
           [0.0000, 0.4400]],

          [[0.4400, 0.0000],
           [0.4800, 0.0000]]],


         [[[0.4400, 0.2800],
           [0.4800, 0.2800]],

          [[0.4400, 0.4400],
           [0.2800, 0.0000]]]],



        [[[[0.0000, 0.0000],
           [0.0000, 0.5600]],

          [[0.0000, 0.0000],
           [0.0000, 0.0000]]],


         [[[0.5600, 0.4000],
           [0.0000, 0.0000]],

          [[0.0000, 0.0000],
           [0.4000, 0.0000]]]]])",0.99,0.5,0.0,1000,1.0,pSAGD,cib_optimization/optimize_cib.py,wCIB+penalty,fsimoes,45345caa3f2538233a03cbc3e5b71daf91a5b4d3,"gamma=0.0--bxi=0.5,by=0.1,bs=0.5",LOCAL,CIB
